,ASX code,Company name,GICs industry group,Listing date,Market Cap,market_cap,beta,industry_cap,industry_weight,weighted_beta,industry_beta
1397,RAC,RACURA ONCOLOGY LTD,"Pharmaceuticals, Biotechnology & Life Sciences",13/07/2016,529900992,529900992,1.0421349688944739,104138713167,0.005088415017672003,0.005302815226163787,0.8464389618170871
1398,RAD,RADIOPHARM THERANOSTICS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",25/11/2021,92149620,92149620,0.8719440171650568,104138713167,0.0008848738110699148,0.000771560425508455,0.8464389618170871
1399,RAG,RAGNAR METALS LIMITED,Materials,31/03/2005,13271607,13271607,0.36718243115065446,1009891818903,1.3141612548576093e-05,4.825369244826118e-06,1.0750260251119568
1400,RAN,RANGE INTERNATIONAL LIMITED,Materials,22/07/2016,5355341,5355341,0.6020313628438031,1009891818903,5.30288581386595e-06,3.192503573526788e-06,1.0750260251119568
1401,RAS,RAGUSA MINERALS LTD,Materials,13/07/2010,6058759,6058759,0.807674475955018,1009891818903,5.999413884332043e-06,4.8455734650651415e-06,1.0750260251119568
1402,RAU,RESOURO STRATEGIC METALS INC.,Materials,14/06/2024,26761852,26761852,0.1790217229587706,1009891818903,2.6499721553413706e-05,4.744025810419791e-06,1.0750260251119568
1403,RB6,RUBIX RESOURCES LIMITED,Materials,23/12/2021,9524750,9524750,0.6172636004783946,1009891818903,9.431455747751583e-06,5.821694332609792e-06,1.0750260251119568
1405,RBX,RESOURCE BASE LIMITED.,Materials,12/07/2021,5644040,5644040,0.6169019030205761,1009891818903,5.588757027590209e-06,3.4477148458400182e-06,1.0750260251119568
1406,RC1,REDCASTLE RESOURCES LIMITED,Materials,21/03/2003,17331061,17331061,0.42813850390316927,1009891818903,1.716130448390596e-05,7.347415226766248e-06,1.0750260251119568
1407,RCE,RECCE PHARMACEUTICALS LTD,"Pharmaceuticals, Biotechnology & Life Sciences",15/01/2016,203874313,203874313,0.6405005792999594,104138713167,0.001957718765672291,0.0012539200035195039,0.8464389618170871
1408,RCL,READCLOUD LIMITED,Software & Services,07/02/2018,16898174,16898174,0.6203681773793618,88152131966,0.00019169331045240713,0.00011892042962117598,1.2989843852591967
1409,RCM,RAPID CRITICAL METALS LIMITED,Materials,15/12/2021,87922926,87922926,0.5325359450796461,1009891818903,8.70617271615357e-05,4.6363499154234706e-05,1.0750260251119568
1410,RCR,RINCON RESOURCES LIMITED,Materials,21/12/2020,5048999,5048999,0.8129003788396925,1009891818903,4.999544412078217e-06,4.06413154660425e-06,1.0750260251119568
1411,RCT,REEF CASINO TRUST,Consumer Services,11/02/1994,179283730,179283730,0.0936016913208031,83496805459,0.0021471926861685135,0.00020098086701703124,0.9363588553089106
1412,RDM,RED METAL LIMITED,Materials,27/10/2003,65202588,65202588,0.6295232027116061,1009891818903,6.456393326448236e-05,4.064449404831534e-05,1.0750260251119568
1413,RDN,RAIDEN RESOURCES LIMITED,Materials,12/03/1987,17254457,17254457,1.1447629888573163,1009891818903,1.7085450814665217e-05,1.9558791740570825e-05,1.0750260251119568
1414,RDS,REDSTONE RESOURCES LIMITED,Materials,03/08/2006,4919927,4919927,0.9927383764894075,1009891818903,4.871736663184672e-06,4.836359945693875e-06,1.0750260251119568
1415,RDX,REDOX LIMITED,Capital Goods,03/07/2023,1669758941,1669758941,0.5344260662050015,92779037735,0.017997157351095264,0.009618150006018268,0.9099567935722183
1416,RDY,READYTECH HOLDINGS LIMITED,Software & Services,17/04/2019,308910268,308910268,0.5523616333642642,88152131966,0.0035042858421069807,0.001935633051521478,1.2989843852591967
1417,REA,REA GROUP LTD,Media & Entertainment,01/12/1999,24952978775,24952978775,1.2089736201977963,103138247252,0.24193720021275741,0.2924956928017364,0.8706844402831332
1418,REC,RECHARGE METALS LIMITED,Materials,11/10/2021,5139799,5139799,0.8241531930245198,1009891818903,5.089455032503513e-06,4.194490615792482e-06,1.0750260251119568
1419,REE,RAREX LIMITED,Materials,11/07/2007,33642913,33642913,0.9169888641194336,1009891818903,3.331338304784445e-05,3.054800128101848e-05,1.0750260251119568
1420,REG,REGIS HEALTHCARE LIMITED,Health Care Equipment & Services,07/10/2014,2065129079,2065129079,0.6324611526428033,195869793311,0.010543377026599552,0.006668276386990806,0.7240078018435547
1421,REH,REECE LIMITED,Capital Goods,01/01/1974,9004946250,9004946250,1.25729226328127,92779037735,0.09705798281418229,0.12203025088195786,0.9099567935722183
1422,REM,REMSENSE TECHNOLOGIES LIMITED,Capital Goods,02/11/2021,10076131,10076131,0.47532874286139876,92779037735,0.00010860352991351275,5.162237934410033e-05,0.9099567935722183
1423,REP,RAM ESSENTIAL SERVICES PROPERTY FUND,Equity Real Estate Investment Trusts (REITs),20/10/2021,290617806,290617806,0.33323424471943947,187334950343,0.001551327210794861,0.0005169553514019401,1.046556544211197
1425,REZ,RESOURCES & ENERGY GROUP LIMITED,Materials,11/03/2005,15566272,15566272,0.4545390241890208,1009891818903,1.5413801467278882e-05,7.0061742779802404e-06,1.0750260251119568
1426,RF1,REGAL INVESTMENT FUND,Not Applic,17/06/2019,747218512,747218512,0.46987942608803807,53144097147,0.014060235324595795,0.006606615304983832,0.39524811934156545
1427,RFF,RURAL FUNDS GROUP,Equity Real Estate Investment Trusts (REITs),14/02/2014,798932148,798932148,0.6133686946410856,187334950343,0.004264725543937205,0.0026158491398872567,1.046556544211197
1428,RFG,RETAIL FOOD GROUP LIMITED,Consumer Services,22/06/2006,94327638,94327638,0.41946485877951956,83496805459,0.00112971553200701,0.00047387596609435026,0.9363588553089106
1429,RFT,RECTIFIER TECHNOLOGIES LTD,Capital Goods,22/09/1994,4148342,4148342,0.8825833941034925,92779037735,4.471206105681648e-05,3.946212260488768e-05,0.9099567935722183
1430,RG1,REGAL PARTNERS GLOBAL INVESTMENTS LIMITED,Not Applic,28/09/2017,589956190,589956190,0.48730904889514476,53144097147,0.01110106713014887,0.005409650464914,0.39524811934156545
1431,RG8,REGAL ASIAN INVESTMENTS LIMITED,Not Applic,13/11/2019,421557877,421557877,0.4879456595490053,53144097147,0.007932355607320673,0.0038705584885913367,0.39524811934156545
1432,RGL,RIVERSGOLD LIMITED,Materials,10/10/2017,22920839,22920839,0.9952940719465275,1009891818903,2.2696331003946418e-05,2.258952370316405e-05,1.0750260251119568
1433,RGN,REGION GROUP,Equity Real Estate Investment Trusts (REITs),26/11/2012,2736770957,2736770957,0.7301069441982384,187334950343,0.014608971534618195,0.01066611156501914,1.046556544211197
1434,RGT,ARGENT BIOPHARMA LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",21/12/2006,4919707,4919707,-0.7302379106233371,104138713167,4.724186472431831e-05,-3.449780059023654e-05,0.8464389618170871
1435,RHC,RAMSAY HEALTH CARE LIMITED,Health Care Equipment & Services,24/09/1997,8503770237,8503770237,0.7179945814328655,195869793311,0.043415424569820234,0.031172039591738226,0.7240078018435547
1436,RHI,RED HILL MINERALS LIMITED,Materials,14/02/2006,325127059,325127059,0.6534287532307436,1009891818903,0.00032194246246411906,0.00021036646185996477,1.0750260251119568
1437,RHT,RESONANCE HEALTH LIMITED,Health Care Equipment & Services,23/10/1987,21365669,21365669,0.9110696565553252,195869793311,0.00010908097996548051,9.938037095386864e-05,0.7240078018435547
1438,RHY,RHYTHM BIOSCIENCES LIMITED,Health Care Equipment & Services,07/12/2017,52170947,52170947,0.6975525834325957,195869793311,0.0002663552460953666,0.0001857967900246478,0.7240078018435547
1439,RIC,RIDLEY CORPORATION LIMITED,"Food, Beverage & Tobacco",13/08/1987,993360646,993360646,0.6529281864611659,22040372634,0.04507004770271526,0.02942750451025211,0.6414310699034725
1440,RIE,RIEDEL RESOURCES LIMITED,Materials,31/01/2011,8559373,8559373,0.39995037472145034,1009891818903,8.475534547153438e-06,3.3897932180986153e-06,1.0750260251119568
1442,RIM,RIMFIRE PACIFIC MINING LIMITED,Materials,04/03/1997,47021613,47021613,0.4631066160598727,1009891818903,4.656103962806379e-05,2.1562725502382252e-05,1.0750260251119568
1443,RIO,RIO TINTO LIMITED,Materials,19/09/1962,54662162995,54662162995,1.0448904819319462,1009891818903,0.05412675097653236,0.056556526913279344,1.0750260251119568
1446,RKN,RECKON LIMITED,Software & Services,19/07/1999,67976899,67976899,0.12248161212230524,88152131966,0.000771131650295406,9.444944768671505e-05,1.2989843852591967
1447,RKT,ROCKETDNA LTD.,Technology Hardware & Equipment,18/06/2018,35484236,35484236,0.7166576972177467,10828407429,0.0032769579675186785,0.002348457150881284,1.0560303637662039
1448,RLC,REEDY LAGOON CORPORATION LIMITED,Materials,22/06/2007,2718473,2718473,0.2102666492969516,1009891818903,2.6918457493327895e-06,5.660053861364476e-07,1.0750260251119568
1449,RLF,RLF AGTECH LTD,Materials,21/04/2022,33258266,33258266,0.8726838113561949,1009891818903,3.293250363799061e-05,2.87396627923034e-05,1.0750260251119568
1450,RLG,ROOLIFE GROUP LTD,Media & Entertainment,16/11/2016,10331726,10331726,0.501584841369923,103138247252,0.00010017356582331927,5.0245542122949136e-05,0.8706844402831332
1451,RMC,RESIMAC GROUP LTD,Financial Services,19/03/2001,375752561,375752561,0.44868646985939253,225859949849,0.0016636529019474749,0.0007464585476461466,1.3141430087693993
1452,RMD,RESMED INC,Health Care Equipment & Services,25/11/1999,56735278501,56735278501,0.6006966274582404,195869793311,0.28965813228237963,0.17399666317787832,0.7240078018435547
1453,RMI,RESOURCE MINERALS INTERNATIONAL LTD,Materials,14/02/1985,22154856,22154856,0.8997194591374822,1009891818903,2.1937850753228025e-05,1.9737911214333125e-05,1.0750260251119568
1454,RML,RESOLUTION MINERALS LTD,Materials,22/09/2017,147423066,147423066,-0.2181148825676087,1009891818903,0.00014597906750065472,-3.184020716523433e-05,1.0750260251119568
1455,RMS,RAMELIUS RESOURCES LIMITED,Materials,31/03/2003,8642969285,8642969285,1.1155202729667706,1009891818903,0.008558312012457402,0.009546970552271272,1.0750260251119568
1456,RMX,RED MOUNTAIN MINING LIMITED,Materials,01/09/2011,26350700,26350700,0.22180534334049343,1009891818903,2.6092596758159283e-05,5.7874773825885655e-06,1.0750260251119568
1457,RMY,RMA GLOBAL LIMITED,Media & Entertainment,05/07/2018,36538240,36538240,0.5436439924356574,103138247252,0.00035426469785476667,0.00019259387472077725,0.8706844402831332
1458,RND,RAND MINING LIMITED,Materials,15/08/1985,153565095,153565095,0.23133750812512374,1009891818903,0.0001520609357612292,3.5177397962177276e-05,1.0750260251119568
1459,RNT,RENT.COM.AU LIMITED,Media & Entertainment,26/05/1994,56826194,56826194,1.0991549709897692,103138247252,0.0005509711044551231,0.0006056026283335719,0.8706844402831332
1460,RNU,RENASCOR RESOURCES LIMITED,Materials,15/12/2010,218789627,218789627,1.5297759403083708,1009891818903,0.0002166465980857844,0.0003314207533012905,1.0750260251119568
1461,RNV,RENERVE LIMITED,Health Care Equipment & Services,26/11/2024,17907114,17907114,1.2384573328987074,195869793311,9.142356101620668e-05,0.00011322417954023358,0.7240078018435547
1462,RNX,RENEGADE EXPLORATION LIMITED,Materials,14/11/2006,8279187,8279187,0.30281144426986023,1009891818903,8.198092949196586e-06,2.482476366204776e-06,1.0750260251119568
1463,ROC,ROCKETBOOTS LIMITED,Software & Services,07/12/2021,83711608,83711608,0.5349857167362185,88152131966,0.0009496265845537043,0.0005080366589692308,1.2989843852591967
1464,ROG,RED SKY ENERGY LIMITED.,Energy,23/05/2007,16266682,16266682,0.7596258967782482,126672735205,0.0001284150213830539,9.754737577790024e-05,1.0282868425662293
1465,RON,RONIN RESOURCES LTD,Materials,16/12/2021,8680627,8680627,0.229694424776126,1009891818903,8.595600872803756e-06,1.9743615980838253e-06,1.0750260251119568
1466,RPL,REGAL PARTNERS LIMITED,Financial Services,21/06/2019,1281817028,1281817028,0.9353299218379588,225859949849,0.00567527367670526,0.005308253284441756,1.3141430087693993
1467,RPM,RPM AUTOMOTIVE GROUP LIMITED,Automobiles & Components,10/11/1983,14983253,14983253,0.36938901328671786,5304009126,0.0028248920098106183,0.0010434840721454776,1.1311525794051898
1468,RR1,REACH RESOURCES LIMITED,Materials,06/11/2002,10493176,10493176,1.0030464413957279,1009891818903,1.0390396083610485e-05,1.0422049816357605e-05,1.0750260251119568
1470,RRL,REGIS RESOURCES LIMITED,Materials,19/02/1987,5808124366,5808124366,1.0392492385895933,1009891818903,0.00575123419883637,0.005976965762091127,1.0750260251119568
1471,RRR,REVOLVER RESOURCES HOLDINGS LTD,Materials,23/09/2021,28669318,28669318,0.7181452281819196,1009891818903,2.8388504058922063e-05,2.0387068725137936e-05,1.0750260251119568
1472,RSG,RESOLUTE MINING LIMITED,Materials,11/01/1979,2810704161,2810704161,1.2374351761759232,1009891818903,0.0027831735126373647,0.0034439968059385806,1.0750260251119568
1473,RTG,RTG MINING INC.,Materials,05/06/2014,72948806,72948806,0.6642011565574408,1009891818903,7.223427760731937e-05,4.797809072987278e-05,1.0750260251119568
1474,RTH,RAS TECHNOLOGY HOLDINGS LIMITED,Commercial & Professional Services,23/11/2021,39266437,39266437,0.9190329139662289,83211939014,0.0004718846533956337,0.0004336775280661332,0.7800113210664875
1475,RTR,RUMBLE RESOURCES LIMITED,Materials,01/07/2011,65907187,65907187,1.1287606677900448,1009891818903,6.526163076713703e-05,7.366476192578094e-05,1.0750260251119568
1476,RUL,RPMGLOBAL HOLDINGS LIMITED,Software & Services,27/05/2008,1100895048,1100895048,0.803515638183054,88152131966,0.012488581086440562,0.010034770201672106,1.2989843852591967
1477,RVT,RICHMOND VANADIUM TECHNOLOGY LIMITED,Materials,13/12/2022,27539388,27539388,-0.015767825323949314,1009891818903,2.7269641643314625e-05,-4.299829460784791e-07,1.0750260251119568
1478,RWC,RELIANCE WORLDWIDE CORPORATION LIMITED,Capital Goods,29/04/2016,3096389162,3096389162,1.232075081261452,92779037735,0.033373801211907986,0.04111902884016508,0.9099567935722183
1479,RWD,REWARD MINERALS LTD,Materials,12/12/1991,13162539,13162539,0.0736933852709049,1009891818903,1.3033612861918094e-05,9.604910541051514e-07,1.0750260251119568
1480,RWL,RUBICON WATER LIMITED,Technology Hardware & Equipment,02/09/2021,44547093,44547093,0.13113035940979542,10828407429,0.004113909944014169,0.0005394584895381093,1.0560303637662039
1481,RXL,ROX RESOURCES LIMITED,Materials,27/04/2004,770483434,770483434,1.058238275994453,1009891818903,0.0007629366032858267,0.0008073687157542572,1.0750260251119568
1483,RYD,RYDER CAPITAL LIMITED,Not Applic,28/09/2015,161099590,161099590,0.3581638407695127,53144097147,0.0030313731655726155,0.001085728255787124,0.39524811934156545
1486,RZI,RAIZ INVEST LIMITED,Financial Services,21/06/2018,81150307,81150307,1.0226758388338997,225859949849,0.00035929480660140727,0.0003674421177297579,1.3141430087693993
1487,S2R,S2 RESOURCES LTD,Materials,19/10/2015,36147873,36147873,0.6830570327713289,1009891818903,3.5793807141903384e-05,2.4449211697937726e-05,1.0750260251119568
1488,S32,SOUTH32 LIMITED,Materials,18/05/2015,18574050955,18574050955,1.4034967113508239,1009891818903,0.018392119440254654,0.025813279149168963,1.0750260251119568
1489,S66,STAR COMBO PHARMA LIMITED,Household & Personal Products,16/05/2018,33770745,33770745,0.012354978687723417,335344722,0.10070456692620915,0.0012442027781297306,0.5285055920527294
1490,SAN,SAGALIO ENERGY LIMITED,Energy,15/12/2011,2251261,2251261,-0.05862671383353956,126672735205,1.7772261697489097e-05,-1.0419293007134693e-06,1.0282868425662293
1491,SB2,SALTER BROTHERS EMERGING COMPANIES LIMITED,Not Applic,16/06/2021,64320929,64320929,-0.045993606634438064,53144097147,0.001210311821124445,-5.566660580580809e-05,0.39524811934156545
1492,SBM,ST BARBARA LIMITED,Materials,15/05/1969,677485682,677485682,1.1914040994749087,1009891818903,0.0006708497576858501,0.0007992531514386709,1.0750260251119568
1493,SBR,SABRE RESOURCES LIMITED,Materials,17/12/1987,4339081,4339081,0.6337814664576751,1009891818903,4.296580008652163e-06,2.723092778636298e-06,1.0750260251119568
1494,SCG,SCENTRE GROUP,Equity Real Estate Investment Trusts (REITs),25/06/2014,21700296434,21700296434,1.0010023804095463,187334950343,0.11583688144827194,0.11595299406893862,1.046556544211197
1495,SCN,SCORPION MINERALS LIMITED,Materials,07/03/2007,22384160,22384160,0.6369407589026125,1009891818903,2.2164908736774306e-05,1.4117733791808172e-05,1.0750260251119568
1498,SDF,STEADFAST GROUP LIMITED,Insurance,02/08/2013,5837956047,5837956047,0.6739904498484047,95017277862,0.061440994505008416,0.041410643525563985,0.7397004388013565
1499,SDI,SDI LIMITED,Health Care Equipment & Services,07/11/1985,112922254,112922254,0.09796821731706168,195869793311,0.0005765169406224023,5.648033692586306e-05,0.7240078018435547
1500,SDR,SITEMINDER LIMITED,Software & Services,08/11/2021,1620661058,1620661058,1.2437314590493167,88152131966,0.01838481976391772,0.0228657787093361,1.2989843852591967
1501,SDV,SCIDEV LTD,Materials,02/05/2002,81738090,81738090,0.8188386622934793,1009891818903,8.093747119249704e-05,6.62747306406813e-05,1.0750260251119568
1503,SEC,SPHERIA EMERGING COMPANIES LIMITED,Not Applic,05/12/2017,176711909,176711909,0.41515071593177766,53144097147,0.003325146507074971,0.0013804369529902241,0.39524811934156545
1504,SEG,SPORTS ENTERTAINMENT GROUP LIMITED,Media & Entertainment,28/11/2000,78644936,78644936,-0.07513478980880484,103138247252,0.0007625196093147197,-5.729175057095344e-05,0.8706844402831332
1505,SEK,SEEK LIMITED,Media & Entertainment,19/04/2005,8187486755,8187486755,1.3154008867152354,103138247252,0.07938361348138222,0.10442127556406969,0.8706844402831332
1507,SEQ,SEQUOIA FINANCIAL GROUP LTD,Financial Services,19/09/2000,35553101,35553101,0.31297547696029643,225859949849,0.00015741215307879612,4.926614368918341e-05,1.3141430087693993
1508,SER,STRATEGIC ENERGY RESOURCES LIMITED,Materials,15/08/1991,8911467,8911467,0.24456814749508038,1009891818903,8.824179811338728e-06,2.1581133096226006e-06,1.0750260251119568
1509,SFC,SCHAFFER CORPORATION LIMITED,Automobiles & Components,01/01/1974,267059358,267059358,0.13865041403911077,5304009126,0.05035047105987955,0.0069811136595165635,1.1311525794051898
1510,SFG,SEAFARMS GROUP LIMITED,"Food, Beverage & Tobacco",14/06/1990,9673198,9673198,0.0309908572509963,22040372634,0.0004388854109062519,1.3601435118940508e-05,0.6414310699034725
1511,SFM,SANTA FE MINERALS LTD,Materials,07/10/2011,33281543,33281543,-0.14828833289084403,1009891818903,3.295555264142276e-05,-4.886923960693033e-06,1.0750260251119568
1512,SFR,SANDFIRE RESOURCES LIMITED,Materials,04/03/2004,8818104706,8818104706,1.662169255610726,1009891818903,0.008731731994401845,0.014513616469327275,1.0750260251119568
1513,SFX,SHEFFIELD RESOURCES LIMITED,Materials,15/12/2010,32433239,32433239,0.49968338718193617,1009891818903,3.2115557719074076e-05,1.604761066230391e-05,1.0750260251119568
1514,SGA,SARYTOGAN GRAPHITE LIMITED,Materials,18/07/2022,21103249,21103249,0.5022719266053177,1009891818903,2.0896544169377973e-05,1.0495747499346594e-05,1.0750260251119568
1515,SGH,SGH LIMITED,Capital Goods,30/04/2010,19287643134,19287643134,1.110275487025482,92779037735,0.20788794112189765,0.23081288507583966,0.9099567935722183
1516,SGI,STEALTH GROUP HOLDINGS LTD,Capital Goods,02/10/2018,190685288,190685288,0.6734780124410208,92779037735,0.002055262618099625,0.001384174183082064,0.9099567935722183
1517,SGLLV,RICEGROWERS LIMITED,"Food, Beverage & Tobacco",08/04/2019,1186531909,1186531909,0.3047017971423647,22040372634,0.053834475882210256,0.016403461549526755,0.6414310699034725
1518,SGM,SIMS LIMITED,Materials,21/10/2005,3810524529,3810524529,1.2974939854892356,1009891818903,0.003773200710883272,0.0048957052284147535,1.0750260251119568
1519,SGP,STOCKLAND,Equity Real Estate Investment Trusts (REITs),19/02/1987,13177687050,13177687050,1.0192662498956404,187334950343,0.07034291799726841,0.07169816223379233,1.046556544211197
1520,SGQ,ST GEORGE MINING LIMITED,Materials,16/11/2010,399376986,399376986,0.7778056432764832,1009891818903,0.0003954651166833149,0.0003075949994752752,1.0750260251119568
1521,SGR,THE STAR ENTERTAINMENT GROUP LIMITED,Consumer Services,06/06/2011,1128154472,1128154472,0.9941388619310543,83496805459,0.013511348916863236,0.0134321570353638,0.9363588553089106
1522,SHA,SHAPE AUSTRALIA CORPORATION LIMITED,Capital Goods,17/12/2021,530156801,530156801,0.3041073661323,92779037735,0.005714187320138625,0.001737726455513943,0.9099567935722183
1523,SHE,STONEHORSE ENERGY LIMITED,Energy,24/07/2000,4791221,4791221,0.4196813590087424,126672735205,3.782361683629992e-05,1.58738669164843e-05,1.0282868425662293
1524,SHG,SINGULAR HEALTH GROUP LTD,Health Care Equipment & Services,12/02/2021,86340459,86340459,0.5475531931681676,195869793311,0.00044080538167980566,0.0002413643943044905,0.7240078018435547
1525,SHJ,SHINE JUSTICE LTD,Consumer Services,15/05/2013,116032421,116032421,0.0874686766553309,83496805459,0.0013896629980290225,0.0001215519834344783,0.9363588553089106
1526,SHL,SONIC HEALTHCARE LIMITED,Health Care Equipment & Services,30/04/1987,11505859546,11505859546,0.7323033037722716,195869793311,0.05874238876502574,0.043017245364103514,0.7240078018435547
1527,SHM,SHRIRO HOLDINGS LIMITED,Consumer Durables & Apparel,23/06/2015,59889801,59889801,0.19342629300521397,5407623058,0.01107506946354174,0.0021422096311081223,1.0938078567209268
1528,SHN,SUNSHINE METALS LIMITED,Materials,25/01/2002,72173758,72173758,0.695599185564971,1009891818903,7.14668211476345e-05,4.971226258521201e-05,1.0750260251119568
1529,SHO,SPORTSHERO LIMITED,Media & Entertainment,12/06/2008,38404450,38404450,0.6377488291449522,103138247252,0.0003723589553171826,0.0002374714877751708,0.8706844402831332
1530,SHP,SOUTH HARZ POTASH LTD,Materials,20/01/2017,4346867,4346867,0.589966503798606,1009891818903,4.3042897453331245e-06,2.539386772390376e-06,1.0750260251119568
1531,SHV,SELECT HARVESTS LIMITED,"Food, Beverage & Tobacco",15/06/1978,702011737,702011737,0.6888357222482742,22040372634,0.031851173691912094,0.021940226234523495,0.6414310699034725
1532,SIG,SIGMA HEALTHCARE LIMITED,Health Care Equipment & Services,30/10/2002,33014990111,33014990111,0.5986908250815832,195869793311,0.16855580206070442,0.10091281220801115,0.7240078018435547
1533,SIO,SIMONDS GROUP LIMITED,Consumer Durables & Apparel,17/11/2014,46787839,46787839,0.13520817901187818,5407623058,0.008652200513640166,0.001169848275894924,1.0938078567209268
1534,SIQ,SMARTGROUP CORPORATION LTD,Commercial & Professional Services,02/07/2014,1213669637,1213669637,0.8591099465509962,83211939014,0.014585282489280848,0.01253036125979725,0.7800113210664875
1535,SIS,SIMBLE SOLUTIONS LIMITED,Software & Services,22/02/2018,7669982,7669982,0.5531626258846216,88152131966,8.700846852981716e-05,4.8129832926153125e-05,1.2989843852591967
1537,SIX,SPRINTEX LIMITED,Automobiles & Components,29/05/2008,63194631,63194631,0.4248323540024525,5304009126,0.011914502690092092,0.005061666224600376,1.1311525794051898
1538,SKC,SKYCITY ENTERTAINMENT GROUP LIMITED,Consumer Services,29/03/1999,932081515,932081515,0.6035916567196646,83496805459,0.011163079951096886,0.006737941921776643,0.9363588553089106
1539,SKK,STAKK LIMITED,Telecommunication Services,15/06/2004,108307390,108307390,0.5360087723182272,75987408263,0.0014253333871466877,0.0007639911989886766,0.5010118507198312
1540,SKM,SKYLARK MINERALS LIMITED,Materials,16/08/2006,32802805,32802805,0.30476842029578943,1009891818903,3.248150384625574e-05,9.89933661605497e-06,1.0750260251119568
1541,SKN,SKIN ELEMENTS LIMITED,Household & Personal Products,06/01/2017,15126071,15126071,0.2342161242786505,335344722,0.045106035693026354,0.010564560861595105,0.5285055920527294
1542,SKO,SERKO LIMITED,Software & Services,25/06/2018,334682782,334682782,0.31008315468856534,88152131966,0.0037966498885028226,0.001177277174674945,1.2989843852591967
1543,SKS,SKS TECHNOLOGIES GROUP LIMITED,Capital Goods,01/01/1974,456670404,456670404,0.2318673695290475,92779037735,0.004922129126887091,0.001141281133133617,0.9099567935722183
1544,SKT,SKY NETWORK TELEVISION LIMITED.,Media & Entertainment,04/07/2005,407518030,407518030,0.34721553254784887,103138247252,0.003951182426091672,0.0013719119102691213,0.8706844402831332
1545,SKY,SKY METALS LIMITED,Materials,11/03/2004,115451058,115451058,0.9097422519077715,1009891818903,0.00011432022305657381,0.0001040019371620862,1.0750260251119568
1546,SLA,SOLARA MINERALS LTD,Materials,17/11/2021,11846965,11846965,0.5043717982855513,1009891818903,1.1730924816153897e-05,5.916747645076142e-06,1.0750260251119568
1547,SLB,STELAR METALS LIMITED,Materials,18/03/2022,4519598,4519598,0.6462279234650979,1009891818903,4.4753288574111194e-06,2.892082474348217e-06,1.0750260251119568
1548,SLC,SUPERLOOP LIMITED,Telecommunication Services,04/06/2015,1235313343,1235313343,0.7803851810377894,75987408263,0.016256816375740273,0.012686578590480172,0.5010118507198312
1551,SLS,SOLSTICE MINERALS LIMITED,Materials,02/05/2022,47206099,47206099,0.1588649730357317,1009891818903,4.6743718600748604e-05,7.425939595097757e-06,1.0750260251119568
1552,SLX,SILEX SYSTEMS LIMITED,Capital Goods,07/05/1998,1859667742,1859667742,1.5788257674771478,92779037735,0.020044050761893795,0.03164606382749788,0.9099567935722183
1553,SLZ,SULTAN RESOURCES LTD,Materials,16/08/2018,7021945,7021945,0.8983401076358676,1009891818903,6.953165545620146e-06,6.246307484662408e-06,1.0750260251119568
1554,SM1,SYNLAIT MILK LIMITED,"Food, Beverage & Tobacco",25/11/2016,334774944,334774944,0.42991177023318566,22040372634,0.015189168965481475,0.0065300025183211065,0.6414310699034725
1555,SMI,SANTANA MINERALS LIMITED,Materials,31/05/2013,866044717,866044717,1.2969243904011134,1009891818903,0.0008575618702810618,0.0011121929058455049,1.0750260251119568
1556,SMM,SOMERSET MINERALS LIMITED,Materials,15/08/2018,20326138,20326138,0.5593864746548846,1009891818903,2.012704491663213e-05,1.1258796701135361e-05,1.0750260251119568
1557,SMN,STRUCTURAL MONITORING SYSTEMS PLC,Technology Hardware & Equipment,16/08/2004,58673918,58673918,0.5350600299919992,10828407429,0.005418517763088872,0.0028992322768305124,1.0560303637662039
1558,SMR,STANMORE RESOURCES LIMITED,Materials,09/12/2009,2632063571,2632063571,1.0072319018519618,1009891818903,0.002606282694575239,0.0026251310752208735,1.0750260251119568
1559,SMS,STAR MINERALS LIMITED,Materials,27/10/2021,10465622,10465622,0.29219965935081005,1009891818903,1.0363111973090677e-05,3.0280977883513966e-06,1.0750260251119568
1560,SMX,STRATA MINERALS LIMITED.,Materials,07/05/2021,6572521,6572521,0.9320378719056571,1009891818903,6.508143621897476e-06,6.065836331409699e-06,1.0750260251119568
1562,SNC,SANDON CAPITAL INVESTMENTS LIMITED,Not Applic,23/12/2013,134524549,134524549,0.23740718543082887,53144097147,0.002531316857785662,0.0006009528106405037,0.39524811934156545
1563,SND,SAUNDERS INTERNATIONAL LIMITED,Capital Goods,05/12/2007,122357807,122357807,0.10699024143823965,92779037735,0.0013188087523550774,0.00014109966682533334,0.9099567935722183
1564,SNG,SIREN GOLD LIMITED,Materials,07/10/2020,34501359,34501359,0.46039861295354195,1009891818903,3.416342063002082e-05,1.5728791471810006e-05,1.0750260251119568
1565,SNL,SUPPLY NETWORK LIMITED,Consumer Discretionary Distribution & Retail,10/09/1987,1492443653,1492443653,0.3362436204514973,143099880937,0.010429384309949575,0.003506813939457486,0.9825524600056665
1567,SNS,SENSEN NETWORKS LIMITED,Software & Services,31/05/2007,66394587,66394587,0.3766839045401139,88152131966,0.000753181863209028,0.0002837114850623747,1.2989843852591967
